TIME,CH1,CH2,CH3,CH4
-1.21E-01,2.36,1.18,1.16,0.94
-1.21E-01,2.4,1.18,1.16,0.98
-1.21E-01,2.36,1.18,1.16,0.98
-1.21E-01,2.36,1.18,1.16,0.98
-1.21E-01,2.36,1.18,1.16,0.94
-1.21E-01,2.36,1.18,1.16,0.98
-1.21E-01,2.36,1.18,1.16,0.98
-1.21E-01,2.36,1.18,1.16,0.94
-1.21E-01,2.36,1.18,1.16,0.94
-1.21E-01,2.36,1.18,1.16,0.94
-1.21E-01,2.36,1.18,1.16,0.94
-1.21E-01,2.36,1.18,1.16,0.98
-1.21E-01,2.36,1.18,1.16,0.94
-1.21E-01,2.36,1.18,1.16,0.94
-1.21E-01,2.36,1.18,1.16,0.94
-1.21E-01,2.36,1.18,1.16,0.98
-1.21E-01,2.36,1.18,1.16,0.94
-1.21E-01,2.36,1.18,1.16,0.94
-1.21E-01,2.36,1.18,1.16,0.98
-1.21E-01,2.36,1.22,1.16,0.94
-1.21E-01,2.36,1.18,1.16,0.94
-1.21E-01,2.36,1.18,1.16,0.94
-1.21E-01,2.36,1.18,1.12,0.94
-1.21E-01,2.36,1.18,1.16,0.94
-1.21E-01,2.36,1.18,1.16,0.94
-1.21E-01,2.36,1.18,1.16,0.98
-1.21E-01,2.36,1.18,1.12,0.94
-1.21E-01,2.36,1.18,1.16,0.94
-1.21E-01,2.4,1.14,1.16,0.94
-1.21E-01,2.36,1.18,1.16,0.94
-1.21E-01,2.36,1.18,1.12,0.94
-1.21E-01,2.36,1.18,1.12,0.94
-1.21E-01,2.36,1.18,1.16,0.94
-1.21E-01,2.36,1.18,1.16,0.94
-1.21E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.98
-1.20E-01,2.36,1.18,1.16,0.98
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.98
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.4,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.14,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.12,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.12,0.94
-1.20E-01,2.36,1.18,1.16,0.98
-1.20E-01,2.36,1.18,1.16,0.98
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.98
-1.20E-01,2.36,1.18,1.12,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.22,1.16,0.94
-1.20E-01,2.36,1.18,1.12,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.98
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.12,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.98
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.12,0.98
-1.20E-01,2.36,1.14,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.98
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.12,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.12,0.94
-1.20E-01,2.4,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.12,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.12,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.12,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.98
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.14,1.16,0.94
-1.20E-01,2.36,1.18,1.12,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.4,1.18,1.16,0.94
-1.20E-01,2.4,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.14,1.12,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.98
-1.20E-01,2.36,1.18,1.16,0.98
-1.20E-01,2.4,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.12,0.94
-1.20E-01,2.36,1.14,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.22,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.16,0.94
-1.20E-01,2.36,1.18,1.12,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.22,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.14,1.16,0.94
-1.19E-01,2.36,1.18,1.12,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.12,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.98
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.4,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.14,1.12,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.22,1.16,0.94
-1.19E-01,2.4,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.12,0.94
-1.19E-01,2.36,1.14,1.16,0.9
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.14,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.98
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.12,0.94
-1.19E-01,2.4,1.18,1.12,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.4,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.2,0.94
-1.19E-01,2.36,1.14,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.9
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.32,1.18,1.16,0.94
-1.19E-01,2.4,1.14,1.12,0.94
-1.19E-01,2.36,1.14,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.22,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.4,1.14,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.12,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.14,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.12,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.12,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.9
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.12,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.4,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.4,1.18,1.16,0.98
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.32,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.22,1.16,0.94
-1.19E-01,2.36,1.18,1.12,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.9
-1.19E-01,2.36,1.18,1.2,0.94
-1.19E-01,2.36,1.18,1.16,0.94
-1.19E-01,2.36,1.18,1.16,0.9
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.12,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.14,1.16,0.94
-1.18E-01,2.36,1.18,1.12,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.4,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.22,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.4,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.14,1.16,0.94
-1.18E-01,2.36,1.14,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.9
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.14,1.12,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.9
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.4,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.12,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.9
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.2,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.9
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.12,0.9
-1.18E-01,2.36,1.14,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.12,0.94
-1.18E-01,2.4,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.98
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.12,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.32,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.9
-1.18E-01,2.36,1.22,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.12,0.94
-1.18E-01,2.36,1.18,1.12,0.94
-1.18E-01,2.4,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.12,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.4,1.18,1.16,0.9
-1.18E-01,2.36,1.18,1.12,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.14,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.9
-1.18E-01,2.4,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.2,0.94
-1.18E-01,2.36,1.18,1.2,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.14,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.9
-1.18E-01,2.36,1.18,1.16,0.9
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.36,1.18,1.16,0.9
-1.18E-01,2.36,1.18,1.16,0.94
-1.18E-01,2.4,1.18,1.16,0.94
-1.18E-01,2.36,1.14,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.4,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.9
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.22,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.14,1.16,0.9
-1.17E-01,2.4,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.12,0.94
-1.17E-01,2.36,1.18,1.16,0.9
-1.17E-01,2.36,1.18,1.16,0.9
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.9
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.12,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.9
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.9
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.14,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.9
-1.17E-01,2.36,1.14,1.16,0.94
-1.17E-01,2.36,1.18,1.12,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.9
-1.17E-01,2.36,1.18,1.12,0.94
-1.17E-01,2.36,1.18,1.12,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.9
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.9
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.4,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.12,0.94
-1.17E-01,2.36,1.18,1.16,0.9
-1.17E-01,2.36,1.18,1.16,0.9
-1.17E-01,2.36,1.14,1.16,0.94
-1.17E-01,2.4,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.14,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.9
-1.17E-01,2.36,1.18,1.16,0.9
-1.17E-01,2.36,1.14,1.16,0.9
-1.17E-01,2.36,1.18,1.16,0.9
-1.17E-01,2.36,1.14,1.16,0.9
-1.17E-01,2.36,1.18,1.16,0.9
-1.17E-01,2.36,1.14,1.16,0.9
-1.17E-01,2.4,1.18,1.16,0.9
-1.17E-01,2.36,1.18,1.16,0.9
-1.17E-01,2.4,1.14,1.16,0.9
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.4,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.12,0.9
-1.17E-01,2.36,1.18,1.16,0.9
-1.17E-01,2.36,1.22,1.16,0.9
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.9
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.12,0.9
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.9
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.9
-1.17E-01,2.36,1.18,1.12,0.9
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.9
-1.17E-01,2.36,1.18,1.12,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.9
-1.17E-01,2.36,1.18,1.16,0.9
-1.17E-01,2.36,1.18,1.12,0.94
-1.17E-01,2.36,1.22,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.9
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.9
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.4,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.9
-1.17E-01,2.36,1.14,1.16,0.9
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.9
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.17E-01,2.36,1.18,1.16,0.94
-1.16E-01,2.4,1.18,1.16,0.94
-1.16E-01,2.4,1.18,1.16,0.94
-1.16E-01,2.36,1.18,1.16,0.9
-1.16E-01,2.36,1.18,1.16,0.9
-1.16E-01,2.36,1.18,1.16,0.9
-1.16E-01,2.36,1.18,1.16,0.94
-1.16E-01,2.36,1.18,1.16,0.9
-1.16E-01,2.36,1.18,1.16,0.9
-1.16E-01,2.36,1.18,1.16,0.9
-1.16E-01,2.36,1.18,1.16,0.94
-1.16E-01,2.36,1.18,1.16,0.94
-1.16E-01,2.36,1.18,1.16,0.9
-1.16E-01,2.36,1.18,1.16,0.94
-1.16E-01,2.36,1.18,1.2,0.9
-1.16E-01,2.36,1.18,1.16,0.94
-1.16E-01,2.36,1.18,1.16,0.9
-1.16E-01,2.36,1.22,1.16,0.9
-1.16E-01,2.36,1.18,1.16,0.9
-1.16E-01,2.4,1.18,1.16,0.9
-1.16E-01,2.36,1.22,1.16,0.94
-1.16E-01,2.36,1.18,1.16,0.9
-1.16E-01,2.36,1.14,1.16,0.9
-1.16E-01,2.36,1.18,1.16,0.94
-1.16E-01,2.36,1.18,1.16,0.94
-1.16E-01,2.36,1.18,1.16,0.94
-1.16E-01,2.36,1.18,1.16,0.94
-1.16E-01,2.36,1.18,1.16,0.94
-1.16E-01,2.36,1.18,1.16,0.94
-1.16E-01,2.36,1.18,1.16,0.94
-1.16E-01,2.36,1.14,1.16,0.94
-1.16E-01,2.36,1.18,1.16,0.94
-1.16E-01,2.36,1.18,1.16,0.94
-1.16E-01,2.36,1.18,1.16,0.94
-1.16E-01,2.36,1.18,1.16,0.9
-1.16E-01,2.36,1.18,1.16,0.94
-1.16E-01,2.36,1.18,1.16,0.94
-1.16E-01,2.36,1.18,1.12,0.9
-1.16E-01,2.4,1.18,1.16,0.94
-1.16E-01,2.36,1.18,1.16,0.9
-1.16E-01,2.36,1.14,1.2,0.94
-1.16E-01,2.4,1.18,1.16,0.9
-1.16E-01,2.36,1.18,1.16,0.94
-1.16E-01,2.36,1.22,1.16,0.9
-1.16E-01,2.36,1.18,1.16,0.94
-1.16E-01,2.36,1.18,1.16,0.9
-1.16E-01,2.36,1.18,1.16,0.9
-1.16E-01,2.36,1.18,1.16,0.9
